pair,category,metric_a,metric_b,metric_c,mi,network
"('ARTCO2', 'EXPCO2')",pc_solved,0.18939562507354646,0.1870080683604101,1.2013931273467414e-07,0.052819005749166634,alarm
"('ARTCO2', 'FIO2')",no_edge,0.7263701739873237,0.7172134155645663,0.23346505460023015,0.0007942410044778844,alarm
"('ARTCO2', 'HISTORY')",no_edge,0.7221373377747717,0.7130339392778889,0.5343543726133443,0.0010070955337903743,alarm
"('ARTCO2', 'HR')",no_edge,0.3119809914642855,0.30804810066888144,8.344702377899458e-13,0.027148481236700675,alarm
"('ARTCO2', 'HRBP')",no_edge,0.08244577782707196,0.08140645091419152,3.5696022039277088e-09,0.022072003960550618,alarm
"('ARTCO2', 'HREKG')",no_edge,0.05621048594632483,0.0525834077320373,6.491904057607785e-07,0.02823859740516029,alarm
"('ARTCO2', 'HRSAT')",no_edge,0.055604355518993676,0.052045899917026496,8.042149796726022e-07,0.02330174223237761,alarm
"('ARTCO2', 'HYPOVOLEMIA')",no_edge,0.33708494493955465,0.3328355890060418,0.19761846628838065,0.003083502165819034,alarm
"('ARTCO2', 'INSUFFANESTH')",no_edge,0.5469495013570725,0.5400545535291875,0.08444273693129756,0.0008560649383087676,alarm
"('ARTCO2', 'INTUBATION')",no_edge,0.5168533860518362,0.5103378354888481,0.00016828946851228486,0.041515035567614086,alarm
"('ARTCO2', 'KINKEDTUBE')",no_edge,0.7137605533816029,0.7047627541972947,0.02179842232379587,0.008758008739682167,alarm
"('ARTCO2', 'LVEDVOLUME')",no_edge,0.07295056451457893,0.06719109833230931,0.0015875912397544933,0.0005011348169184394,alarm
"('ARTCO2', 'LVFAILURE')",no_edge,0.7349275571449704,0.7256629227477972,0.22814614045633919,0.0007588629100529652,alarm
"('ARTCO2', 'MINVOL')",no_edge,0.21561081956117017,0.17552482057254268,5.545461542382703e-33,0.36034560078373196,alarm
"('ARTCO2', 'MINVOLSET')",no_edge,0.40927616055206073,0.4041167486370633,1.6111241732561055e-18,0.059146190679734784,alarm
"('ARTCO2', 'PAP')",no_edge,0.5581295149029515,0.5510936297309008,0.37490870866106185,0.001511904712339843,alarm
"('ARTCO2', 'PCWP')",no_edge,0.12982640178999505,0.1136243099045241,0.012678888422838375,0.0012457119599473265,alarm
"('ARTCO2', 'PRESS')",no_edge,0.60310443882136,0.37323785483536237,0.0013771595728592917,0.024249622578807358,alarm
"('ARTCO2', 'PULMEMBOLUS')",no_edge,0.9386787474159832,0.9268455873627808,0.32389953367532387,0.0008872819234213916,alarm
"('ARTCO2', 'PVSAT')",no_edge,0.1362447560177244,0.13452722911216128,1.7800802476064909e-13,0.400609537035904,alarm
"('ARTCO2', 'SAO2')",no_edge,0.08441323270448581,0.08334910368702386,9.866238687449474e-12,0.362093919926617,alarm
"('ARTCO2', 'SHUNT')",no_edge,0.4834062658159154,0.4773123559134409,0.9999999999999878,0.025813831522741013,alarm
"('ARTCO2', 'STROKEVOLUME')",no_edge,0.08175451115274457,0.08072389847699687,0.4109519605600046,0.0020404455627051864,alarm
"('ARTCO2', 'TPR')",no_edge,0.5576678729100193,0.355104076978529,0.8400823990880485,0.003364531082734719,alarm
"('ARTCO2', 'VENTALV')",pc_solved,0.30519251813541615,0.23156438672469412,3.45477112734399e-10,0.5573857312514969,alarm
"('ARTCO2', 'VENTLUNG')",no_edge,0.040246250000438244,0.03822007458256026,8.497799388102177e-36,0.317519189718252,alarm
"('ARTCO2', 'VENTMACH')",no_edge,0.08768598076315015,0.08658059487085361,1.5166249249746967e-31,0.10307681433459936,alarm
"('ARTCO2', 'VENTTUBE')",no_edge,0.12118933550753064,0.10687300524231788,3.180055923851489e-33,0.21735841468561726,alarm
"('BP', 'CATECHOL')",no_edge,1.0939314690895046,0.7163669741787402,0.020576582053405717,0.03463151473633003,alarm
"('BP', 'CO')",mec_edge,0.28621984880805273,0.1874326252001668,2.0058659051124798e-07,0.13349712703781816,alarm
"('BP', 'CVP')",no_edge,0.4721265242275323,0.30917462304279886,0.7887763452448223,0.00877841935323187,alarm
"('BP', 'DISCONNECT')",no_edge,1.064431087529471,0.6970484888143242,0.25683503575227973,0.0012616883444760418,alarm
"('BP', 'ERRCAUTER')",no_edge,1.0741120311046308,0.7033881073846763,0.22320649023806055,0.001445063867994742,alarm
"('BP', 'ERRLOWOUTPUT')",no_edge,1.2801960646315558,0.838343357960939,0.05656337309599607,0.0020042502110683147,alarm
"('BP', 'EXPCO2')",no_edge,0.7036830732621806,0.46081068898510713,0.016521272426855638,0.007483945538812223,alarm
"('BP', 'FIO2')",no_edge,1.240657622175958,0.8124513938059711,0.05855945684245856,0.0003641179227138053,alarm
"('BP', 'HISTORY')",no_edge,1.2364247859634059,0.8096794979830053,0.0012892567733665422,0.012420458647407075,alarm
"('BP', 'HR')",no_edge,0.8262684396529192,0.5410863831042428,0.2884863527510378,0.04091629067760715,alarm
"('BP', 'HRBP')",no_edge,0.5967332260157062,0.39077399964422593,2.8906026610952887e-08,0.035184490109246694,alarm
"('BP', 'HREKG')",no_edge,0.4580769622423093,0.2999741909387042,0.000411082478047436,0.03424677042910447,alarm
"('BP', 'HRSAT')",no_edge,0.45868309266964014,0.30037111874675604,0.0001477470642570934,0.035361507522031196,alarm
"('BP', 'HYPOVOLEMIA')",no_edge,0.8513723931281886,0.5575258436181366,0.03346692364488633,0.01941603462154988,alarm
"('BP', 'INSUFFANESTH')",no_edge,1.0612369495457061,0.6949567901776234,0.3886200711203506,0.0008350877896116937,alarm
"('BP', 'INTUBATION')",no_edge,1.0311408342404706,0.6752481853290114,0.12484938773604815,0.0006145149283016335,alarm
"('BP', 'KINKEDTUBE')",no_edge,1.228048001570237,0.8041939151483907,0.18547767970316542,0.0011352153180751862,alarm
"('BP', 'LVEDVOLUME')",no_edge,0.4413368836740552,0.2890118594121817,0.6009869201574698,0.014513959274564198,alarm
"('BP', 'LVFAILURE')",no_edge,1.2492150053336044,0.8180552427240699,0.00024103658962043876,0.015286841296718458,alarm
"('BP', 'MINVOL')",no_edge,0.29867662862746425,0.19559001523728653,0.2718985752466375,0.006149043712997702,alarm
"('BP', 'MINVOLSET')",no_edge,0.9235636087406944,0.6048006539256409,0.1595036678941708,0.0033813103007081374,alarm
"('BP', 'PAP')",no_edge,1.0724169630915852,0.7022780828741436,0.010136571126092536,0.0023160171757629702,alarm
"('BP', 'PCWP')",no_edge,0.3844610463986389,0.2517664079335951,0.8722284192088147,0.01555604559880297,alarm
"('BP', 'PRESS')",no_edge,0.08881699063272541,0.05496537734239776,0.4134137999631814,0.005859245530427239,alarm
"('BP', 'PULMEMBOLUS')",no_edge,1.4529661956046174,0.9514828182021275,0.49428646767934536,0.0006741022957941316,alarm
"('BP', 'PVSAT')",no_edge,0.6505322042063583,0.42600455321119013,0.45207332616058366,0.004985828296542882,alarm
"('BP', 'SAO2')",no_edge,0.5987006808931199,0.3920623981748389,0.05140590763751688,0.0065232685575984765,alarm
"('BP', 'SHUNT')",no_edge,0.9976937140045496,0.6533451566700575,0.09145561966760629,3.5311158464043646e-05,alarm
"('BP', 'STROKEVOLUME')",no_edge,0.5960419593413783,0.3903213199016357,4.319048046346319e-11,0.07501367603889147,alarm
"('BP', 'TPR')",pc_solved,0.04338042472138515,0.027623190124330056,5.903953093379933e-37,0.34501482742510653,alarm
"('BP', 'VENTALV')",no_edge,0.2090949300532181,0.13692695254759446,0.5240515353417847,0.0050997505785614974,alarm
"('BP', 'VENTLUNG')",no_edge,0.4740411981881958,0.310428457702918,0.6662309068530006,0.007561764719878492,alarm
"('BP', 'VENTMACH')",no_edge,0.6019734289517837,0.39420557504677406,0.612161201334616,0.003957322434444195,alarm
"('BP', 'VENTTUBE')",no_edge,0.3930981126811035,0.257422437779505,0.17367295153455442,0.004689768721094695,alarm
"('CATECHOL', 'CO')",no_edge,0.8077116202814525,0.6509421438546809,0.8672475328117233,0.09313151060070443,alarm
"('CATECHOL', 'CVP')",no_edge,0.6218049448619724,0.5894287684240184,0.07674583667537938,0.0009289495591998306,alarm
"('CATECHOL', 'DISCONNECT')",no_edge,0.02950038156003365,0.06376758210846424,0.0,0.004873405876804876,alarm
"('CATECHOL', 'ERRCAUTER')",no_edge,0.0198194379848739,0.043757068132450554,0.0,0.0017069422726638875,alarm
"('CATECHOL', 'ERRLOWOUTPUT')",no_edge,0.1862645955420513,0.43005000362357704,0.0,6.978578544228689e-05,alarm
"('CATECHOL', 'EXPCO2')",no_edge,0.390248395827324,0.47396393061392567,0.015931184058060172,0.015488090521567141,alarm
"('CATECHOL', 'FIO2')",no_edge,0.14672615308645326,0.3387631583064713,0.0,2.708901661991822e-05,alarm
"('CATECHOL', 'HISTORY')",no_edge,0.14249331687390143,0.3289903336682273,0.0,0.00033723679477571863,alarm
"('CATECHOL', 'HR')",mec_edge,0.26766302943658504,0.38194680789851687,0.34144188255046215,0.14826140995340129,alarm
"('CATECHOL', 'HRBP')",no_edge,0.49719824307379845,0.5344370961586922,0.3341126803444822,0.12181158906379609,alarm
"('CATECHOL', 'HREKG')",no_edge,0.635854506847195,0.5948249019538303,0.24447187268963144,0.1323805300671939,alarm
"('CATECHOL', 'HRSAT')",no_edge,0.6352483764198642,0.5945950297060515,0.47489845915587425,0.12208250398143494,alarm
"('CATECHOL', 'HYPOVOLEMIA')",no_edge,0.24255907596131554,0.35898397289337,0.0,1.049705695366221e-06,alarm
"('CATECHOL', 'INSUFFANESTH')",mec_edge,0.03269451954379815,0.07018738103884924,0.0,0.0006453806522611627,alarm
"('CATECHOL', 'INTUBATION')",no_edge,0.0627906348490343,0.126616040287217,0.12335147074922563,0.001937693078280095,alarm
"('CATECHOL', 'KINKEDTUBE')",no_edge,0.1341165324807324,0.30964991018005594,0.0,0.0004085729341643217,alarm
"('CATECHOL', 'LVEDVOLUME')",no_edge,0.6525945854154491,0.6010720719100002,0.17353353502798002,0.0009712811422782561,alarm
"('CATECHOL', 'LVFAILURE')",no_edge,0.15528353624410018,0.35852055045737813,0.0,0.0008453294458386131,alarm
"('CATECHOL', 'MINVOL')",no_edge,0.7952548404620405,0.6474024052487035,3.599167204410275e-05,0.034608441793450156,alarm
"('CATECHOL', 'MINVOLSET')",no_edge,0.17036786034880985,0.28230390905582997,2.3867811085557494e-10,0.015712155758846214,alarm
"('CATECHOL', 'PAP')",no_edge,0.021514505997919153,0.04732231822436108,0.013993037953727305,3.408699098335355e-05,alarm
"('CATECHOL', 'PCWP')",no_edge,0.7094704226908655,0.6209298421928006,0.23861258475662628,0.000447500749836828,alarm
"('CATECHOL', 'PRESS')",no_edge,1.1827484597222302,0.7319569704697718,0.035038884604022824,0.000708040678875043,alarm
"('CATECHOL', 'PULMEMBOLUS')",no_edge,0.35903472651511303,0.8289438204264442,0.0,0.0008428931537833723,alarm
"('CATECHOL', 'PVSAT')",no_edge,0.4433992648831459,0.5058618889609121,7.203411046013174e-07,0.04464862962978761,alarm
"('CATECHOL', 'SAO2')",mec_edge,0.4952307881963844,0.5334504314756454,1.1557680450128982e-06,0.04250388291864138,alarm
"('CATECHOL', 'SHUNT')",no_edge,0.09623775508495497,0.18179990477934604,0.0,2.7465076484295414e-05,alarm
"('CATECHOL', 'STROKEVOLUME')",no_edge,0.497889509748126,0.5347827715158106,0.10700162793902784,0.001472526162571413,alarm
"('CATECHOL', 'TPR')",mec_edge,1.1373118938108897,0.7242018231765399,5.96395662958855e-16,0.07669155124134514,alarm
"('CATECHOL', 'VENTALV')",no_edge,0.8848365390362866,0.6713684587202906,0.08640978419856309,0.054310042421815134,alarm
"('CATECHOL', 'VENTLUNG')",no_edge,0.6198902709013085,0.588682234657728,0.00012310956148321617,0.025690291663378672,alarm
"('CATECHOL', 'VENTMACH')",no_edge,0.49195804013771993,0.5317998744488951,1.510009538850152e-10,0.01865054237637538,alarm
"('CATECHOL', 'VENTTUBE')",no_edge,0.7008333564084008,0.6180425584458474,7.450318166604882e-11,0.024351766475128343,alarm
"('CO', 'CVP')",no_edge,0.1859066754194797,0.14982388121676904,1.1179923918564367e-25,0.05548240399372255,alarm
"('CO', 'DISCONNECT')",no_edge,0.7782112387214183,0.6271675179423682,0.142024287874373,0.0011767348607066852,alarm
"('CO', 'ERRCAUTER')",no_edge,0.7878921822965783,0.6349694784529213,0.09662199542261588,0.0027101747845949056,alarm
"('CO', 'ERRLOWOUTPUT')",no_edge,0.9939762158235032,0.8010544761548134,0.6437426146438938,0.0011026122449582128,alarm
"('CO', 'EXPCO2')",no_edge,0.4174632244541281,0.3364374109313507,0.07428148818202268,0.012561546383576178,alarm
"('CO', 'FIO2')",no_edge,0.9544377733679054,0.7691900856341551,0.04813293980847791,0.0012434826414847236,alarm
"('CO', 'HISTORY')",no_edge,0.9502049371553535,0.7657788044174454,0.28984307776032125,0.05646367779925877,alarm
"('CO', 'HR')",pc_solved,0.5400485908448671,0.43523007306464245,2.1190976761425183e-08,0.23151877726591502,alarm
"('CO', 'HRBP')",no_edge,0.3105133772076534,0.25024555593823833,2.443202957743535e-20,0.16468380839701413,alarm
"('CO', 'HREKG')",no_edge,0.17185711343425703,0.13850121138110022,1.9778994133717954e-09,0.18004942859721168,alarm
"('CO', 'HRSAT')",no_edge,0.17246324386158773,0.13898969740744313,4.9008189011923694e-11,0.1870215997645746,alarm
"('CO', 'HYPOVOLEMIA')",no_edge,0.5651525443201363,0.45546157758196737,1.3751088515057393e-09,0.08299801436387552,alarm
"('CO', 'INSUFFANESTH')",no_edge,0.775017100737654,0.6245933330789701,0.04546954560267713,0.00034867467936376684,alarm
"('CO', 'INTUBATION')",no_edge,0.7449209854324179,0.6003385999210373,0.04391514527881979,0.0010744830960423314,alarm
"('CO', 'KINKEDTUBE')",no_edge,0.9418281527621845,0.7590278776577217,0.5018278321832225,0.0007301854485679792,alarm
"('CO', 'LVEDVOLUME')",no_edge,0.15511703486600248,0.12501022975114873,3.6517118828184513e-29,0.10095995814758037,alarm
"('CO', 'LVFAILURE')",no_edge,0.962995156525552,0.7760865585813729,0.039136294157417074,0.06384534788938658,alarm
"('CO', 'MINVOL')",no_edge,0.01245677981941129,0.0100390321961046,0.00016726499520130995,0.013172152581220557,alarm
"('CO', 'MINVOLSET')",no_edge,0.637343759932642,0.5136411350853065,0.0010481529890491057,0.013848709931598036,alarm
"('CO', 'PAP')",no_edge,0.786197114283533,0.63360340771841,0.027529233347357573,0.001179077793136113,alarm
"('CO', 'PCWP')",no_edge,0.09824119759058636,0.07917347499864395,3.9319644029401144e-24,0.08094645223675052,alarm
"('CO', 'PRESS')",no_edge,0.3750368394407779,0.23209569757216117,0.03055373157084395,0.004981762272943904,alarm
"('CO', 'PULMEMBOLUS')",no_edge,1.166746346796565,0.9402914966776458,0.1679691100016888,0.00018455564609909207,alarm
"('CO', 'PVSAT')",no_edge,0.36431235539830586,0.29360264195912716,8.046548160710571e-07,0.01607665289983362,alarm
"('CO', 'SAO2')",no_edge,0.3124808320850675,0.2518311457250918,1.0962931857118344e-06,0.014921195959189424,alarm
"('CO', 'SHUNT')",no_edge,0.7114738651964969,0.5733832613999091,0.03264237534775297,0.0025477602468558236,alarm
"('CO', 'STROKEVOLUME')",pc_solved,0.30982211053332587,0.24968845783581733,8.26921627576795e-102,0.3198794692126401,alarm
"('CO', 'TPR')",no_edge,0.32960027352943744,0.20987832828309036,7.079848184996762e-05,0.024334971569005992,alarm
"('CO', 'VENTALV')",no_edge,0.07712491875483463,0.05851842182032394,2.7531292326673037e-08,0.02046651456070065,alarm
"('CO', 'VENTLUNG')",no_edge,0.18782134938014328,0.15136693438257948,0.00020693594082847234,0.010063311088922118,alarm
"('CO', 'VENTMACH')",no_edge,0.31575358014373167,0.2544686831630958,5.0072498942871615e-05,0.01623785831888013,alarm
"('CO', 'VENTTUBE')",no_edge,0.106878263873051,0.08613416530115967,7.357499775286585e-06,0.016831077721798364,alarm
"('CVP', 'DISCONNECT')",no_edge,0.5923045633019389,0.5614644144659953,0.22993521575908316,0.0005880619660979455,alarm
"('CVP', 'ERRCAUTER')",no_edge,0.6019855068770983,0.570641290101739,0.0831667315956508,0.00039835528507455725,alarm
"('CVP', 'ERRLOWOUTPUT')",no_edge,0.8080695404040237,0.7659949280510058,0.11256364608333977,0.0009836440195637869,alarm
"('CVP', 'EXPCO2')",no_edge,0.23155654903464828,0.21949984902147365,0.1329360388167099,0.002954863922870728,alarm
"('CVP', 'FIO2')",no_edge,0.7685310979484256,0.7285151755424756,0.894057015018085,0.002900043877010039,alarm
"('CVP', 'HISTORY')",no_edge,0.7642982617358738,0.7245027348947756,0.41803150708744685,0.08160082159913762,alarm
"('CVP', 'HR')",no_edge,0.3541419154253873,0.33570243334562927,0.09642709121146598,0.000798173062292999,alarm
"('CVP', 'HRBP')",no_edge,0.1246067017881739,0.11811867271124062,0.21953422506494125,0.0013749836840553503,alarm
"('CVP', 'HREKG')",no_edge,0.01404956198522278,0.013142989851234292,0.4250874107492759,0.00075750213007926,alarm
"('CVP', 'HRSAT')",no_edge,0.013443431557892183,0.012583105889329677,0.024304543089450847,0.00035712410457936633,alarm
"('CVP', 'HYPOVOLEMIA')",no_edge,0.3792458689006567,0.35949927269496335,1.04669671949746e-06,0.1372048762522229,alarm
"('CVP', 'INSUFFANESTH')",no_edge,0.589110425318174,0.5584365890466194,0.13898480493630982,0.0006698497788207788,alarm
"('CVP', 'INTUBATION')",no_edge,0.5590143100129379,0.5299075200430745,0.05308421521831527,0.0030635673745396975,alarm
"('CVP', 'KINKEDTUBE')",no_edge,0.7559214773427048,0.716562113404036,0.00021205580391514545,1.2058542806399342e-06,alarm
"('CVP', 'LVEDVOLUME')",mec_edge,0.03078964055347705,0.028358790364558423,2.0381759724285055e-98,0.4255223449080106,alarm
"('CVP', 'LVFAILURE')",no_edge,0.7770884811060725,0.7366269923706029,0.008014788546918797,0.10184460605928615,alarm
"('CVP', 'MINVOL')",no_edge,0.1734498956000683,0.14120238430284748,0.051075773205873864,0.0011739799571474363,alarm
"('CVP', 'MINVOLSET')",no_edge,0.45143708451316256,0.42793163184732996,0.12750236767349143,0.001742175606183732,alarm
"('CVP', 'PAP')",no_edge,0.6002904388640531,0.5690344809896853,0.08460938454557687,0.0026893198723181386,alarm
"('CVP', 'PCWP')",no_edge,0.08766547782889311,0.07672499032108253,5.363925667373928e-54,0.3474763809248884,alarm
"('CVP', 'PRESS')",no_edge,0.5609435148602577,0.3471461005649556,0.14521065543630174,0.0027590722235927984,alarm
"('CVP', 'PULMEMBOLUS')",no_edge,0.9808396713770853,0.9297692536838029,0.01028842249415185,2.3153648566011376e-05,alarm
"('CVP', 'PVSAT')",no_edge,0.17840567997882628,0.16911644254149805,0.2776323004358027,0.0026247876800952474,alarm
"('CVP', 'SAO2')",no_edge,0.1265741566655878,0.11998368603238962,0.6580123006521266,0.0023824181464925896,alarm
"('CVP', 'SHUNT')",no_edge,0.5255671897770173,0.49820192643065153,0.008466561873921252,0.00033815549237205256,alarm
"('CVP', 'STROKEVOLUME')",no_edge,0.12391543511384606,0.11746339895076577,3.000197457165587e-18,0.058687225887056375,alarm
"('CVP', 'TPR')",no_edge,0.5155069489489175,0.3282574237731996,0.47630892982604356,0.0013317052469063867,alarm
"('CVP', 'VENTALV')",no_edge,0.2630315941743142,0.199574845957292,0.08319504948504808,0.001258610228691507,alarm
"('CVP', 'VENTLUNG')",no_edge,0.001914673960663471,0.001814980604276242,0.0726585765547858,0.005879836749299804,alarm
"('CVP', 'VENTMACH')",no_edge,0.1298469047242523,0.12308602845266226,0.3912351476885729,0.0030918374481270997,alarm
"('CVP', 'VENTTUBE')",no_edge,0.07902841154642859,0.06969263265717554,0.05634829887859838,0.001976895133095148,alarm
"('DISCONNECT', 'ERRCAUTER')",no_edge,0.009680943575159806,0.020926182363442937,0.0,0.00037770396201996376,alarm
"('DISCONNECT', 'ERRLOWOUTPUT')",no_edge,0.21576497710208478,0.46639433681522946,0.0,0.00016146131220184587,alarm
"('DISCONNECT', 'EXPCO2')",no_edge,0.3607480142672901,0.43813516886037096,0.019395789981850722,0.0025631293325410996,alarm
"('DISCONNECT', 'FIO2')",no_edge,0.17622653464648674,0.380928632902305,0.0,1.1840430551857128e-06,alarm
"('DISCONNECT', 'HISTORY')",no_edge,0.17199369843393503,0.37177899766161177,0.0,0.00011132600801342513,alarm
"('DISCONNECT', 'HR')",no_edge,0.2381626478765514,0.33985068206313085,0.019175275890142358,0.0027304096277783055,alarm
"('DISCONNECT', 'HRBP')",no_edge,0.4676978615137648,0.5027272128754208,0.004755703195159722,0.0016570807747006387,alarm
"('DISCONNECT', 'HREKG')",no_edge,0.6063541252871614,0.5672280832160738,0.2598343015002929,0.0037235083742954735,alarm
"('DISCONNECT', 'HRSAT')",no_edge,0.6057479948598307,0.5669825541750089,0.4763818313526418,0.002549564979809415,alarm
"('DISCONNECT', 'HYPOVOLEMIA')",no_edge,0.2130586944012819,0.31532382893742855,0.0,7.66677208527411e-06,alarm
"('DISCONNECT', 'INSUFFANESTH')",no_edge,0.0031941379837645,0.0068570568671856786,0.0,0.0015775926150338598,alarm
"('DISCONNECT', 'INTUBATION')",no_edge,0.03329025328900076,0.0671291198400202,0.6573443269675525,0.0013170541669298534,alarm
"('DISCONNECT', 'KINKEDTUBE')",no_edge,0.16361691404076617,0.35367186621623486,2.7755575615628914e-17,0.001450005737369876,alarm
"('DISCONNECT', 'LVEDVOLUME')",no_edge,0.6230942038554158,0.5739007532035529,0.22229637267316382,0.0006513178183057897,alarm
"('DISCONNECT', 'LVFAILURE')",no_edge,0.18478391780413378,0.39942614392697967,0.0,0.00019369195565230313,alarm
"('DISCONNECT', 'MINVOL')",no_edge,0.7657544589020069,0.623386684745042,0.00027684771964600125,0.04393687231863278,alarm
"('DISCONNECT', 'MINVOLSET')",no_edge,0.1408674787887761,0.2334210210745806,0.030928547927129846,0.0002777147184677177,alarm
"('DISCONNECT', 'PAP')",no_edge,0.00798587556211433,0.017262148782001285,0.033823166793129106,0.0017488957443700277,alarm
"('DISCONNECT', 'PCWP')",no_edge,0.6799700411308321,0.5951110530215421,0.23018985177320883,0.0005624139182402593,alarm
"('DISCONNECT', 'PRESS')",no_edge,1.1532480781621965,0.7137003329430945,3.845248671702394e-12,0.032534401655875,alarm
"('DISCONNECT', 'PULMEMBOLUS')",no_edge,0.38853510807514646,0.8398516594025612,0.0,0.0006073639003052935,alarm
"('DISCONNECT', 'PVSAT')",no_edge,0.4138988833231124,0.47220572413853895,3.4214084398886927e-09,0.039711917238753974,alarm
"('DISCONNECT', 'SAO2')",no_edge,0.4657304066363507,0.5016733456260161,7.674980991066553e-10,0.034046734130309016,alarm
"('DISCONNECT', 'SHUNT')",no_edge,0.06673737352492137,0.1260716040325748,0.0,3.0693014069285707e-06,alarm
"('DISCONNECT', 'STROKEVOLUME')",no_edge,0.46838912818809264,0.5030964324735808,0.3442947913973554,0.0005964265887208123,alarm
"('DISCONNECT', 'TPR')",no_edge,1.1078115122508558,0.7054169760062593,0.043328235891229805,4.411566055335936e-05,alarm
"('DISCONNECT', 'VENTALV')",no_edge,0.855336157476253,0.6489850863957352,0.009971873995219295,0.046277930599184565,alarm
"('DISCONNECT', 'VENTLUNG')",no_edge,0.590389889341275,0.5606670336532568,0.0002507838397284831,0.03697148300936879,alarm
"('DISCONNECT', 'VENTMACH')",no_edge,0.46245765857768656,0.4999103677636734,0.12558911571435516,0.001004801448822536,alarm
"('DISCONNECT', 'VENTTUBE')",pc_solved,0.6713329748483674,0.592027113935716,0.0005782977132726624,0.16242203920078363,alarm
"('ERRCAUTER', 'ERRLOWOUTPUT')",no_edge,0.206084033526925,0.45498934444711014,0.0,0.0016957658775716075,alarm
"('ERRCAUTER', 'EXPCO2')",no_edge,0.37042895784245006,0.4498928547804039,0.06494973832736128,0.0005591948672848644,alarm
"('ERRCAUTER', 'FIO2')",no_edge,0.16654559107132705,0.36769694384014145,0.0,0.00017872052159552398,alarm
"('ERRCAUTER', 'HISTORY')",no_edge,0.16231275485877522,0.35835174935543956,0.0,0.0005005160040390533,alarm
"('ERRCAUTER', 'HR')",no_edge,0.2478435914517111,0.35366508707738026,0.06839874588513671,0.002689136740657856,alarm
"('ERRCAUTER', 'HRBP')",no_edge,0.47737880508892466,0.5131332339031672,0.02585887889053691,0.0036994745325233547,alarm
"('ERRCAUTER', 'HREKG')",mec_edge,0.6160350688623211,0.576284347268471,0.02624690998239376,0.22977364128706823,alarm
"('ERRCAUTER', 'HRSAT')",mec_edge,0.6154289384349904,0.5760439562128948,0.024796930398570127,0.2298408119646363,alarm
"('ERRCAUTER', 'HYPOVOLEMIA')",no_edge,0.2227396379764417,0.32965148735298777,0.0,0.0015287418758489837,alarm
"('ERRCAUTER', 'INSUFFANESTH')",no_edge,0.01287508155892425,0.02763974720814939,0.0,0.0001342396387036121,alarm
"('ERRCAUTER', 'INTUBATION')",no_edge,0.04297119686416051,0.08665054599979345,0.2272824600650677,0.00028366788942408953,alarm
"('ERRCAUTER', 'KINKEDTUBE')",no_edge,0.15393597046560625,0.3398576060955506,0.0,0.00040615650661696145,alarm
"('ERRCAUTER', 'LVEDVOLUME')",no_edge,0.6327751474305756,0.5828173837469411,0.20444473942093738,0.001629121992793435,alarm
"('ERRCAUTER', 'LVFAILURE')",no_edge,0.17510297422897403,0.38658981043658147,0.0,0.0006666262857433769,alarm
"('ERRCAUTER', 'MINVOL')",no_edge,0.7754354024771668,0.6312677636605681,0.22261132176345305,0.001864520917693434,alarm
"('ERRCAUTER', 'MINVOLSET')",no_edge,0.1505484223639359,0.2494625925835558,0.11308814362508368,0.00013406771218724828,alarm
"('ERRCAUTER', 'PAP')",no_edge,0.0016950680130454199,0.0037283936676505056,0.05715292552735449,0.003853904734225602,alarm
"('ERRCAUTER', 'PCWP')",no_edge,0.689650984705992,0.6035838329629556,0.2554506334509363,0.002738129545714757,alarm
"('ERRCAUTER', 'PRESS')",no_edge,1.1629290217373562,0.7196914919865204,0.020417576615953226,0.003483803862486052,alarm
"('ERRCAUTER', 'PULMEMBOLUS')",no_edge,0.3788541644999867,0.8364287373305211,0.0,1.307564816668133e-05,alarm
"('ERRCAUTER', 'PVSAT')",no_edge,0.4235798268982722,0.4832504434055972,0.23641902485028027,0.0025812770410879454,alarm
"('ERRCAUTER', 'SAO2')",no_edge,0.47541135021151054,0.5121014200720105,0.15729909426008748,0.0014275497277795157,alarm
"('ERRCAUTER', 'SHUNT')",no_edge,0.07641831710008112,0.1443595890191803,0.0,0.0006636652135500187,alarm
"('ERRCAUTER', 'STROKEVOLUME')",no_edge,0.4780700717632524,0.513494727144684,0.4811675126289079,0.002287493375269129,alarm
"('ERRCAUTER', 'TPR')",no_edge,1.117492455826016,0.7115814740875267,0.21603054918821918,0.004483234470735363,alarm
"('ERRCAUTER', 'VENTALV')",no_edge,0.8650171010514125,0.6563304884901061,0.3061641141816901,0.0002315339127312091,alarm
"('ERRCAUTER', 'VENTLUNG')",no_edge,0.6000708329164348,0.5698605954253011,0.024391211027828152,0.00014665055260906345,alarm
"('ERRCAUTER', 'VENTMACH')",no_edge,0.47213860215284625,0.5103753346059179,0.30172626874287806,0.0015160159388448464,alarm
"('ERRCAUTER', 'VENTTUBE')",no_edge,0.6810139184235269,0.6005644289488374,0.08511369340145641,0.0017197763737309569,alarm
"('ERRLOWOUTPUT', 'EXPCO2')",no_edge,0.5765129913693754,0.7001857441595392,0.1030810071714171,0.002731679596386049,alarm
"('ERRLOWOUTPUT', 'FIO2')",no_edge,0.039538442455597955,0.13805468715763952,0.0,0.0017200734931264554,alarm
"('ERRLOWOUTPUT', 'HISTORY')",no_edge,0.04377127866814984,0.15060836680314232,0.0,2.205006792104988e-06,alarm
"('ERRLOWOUTPUT', 'HR')",no_edge,0.45392762497863626,0.6477405854013231,0.21384535539738558,0.0005630445430115164,alarm
